Date,Open,High,Low,Close,Volume
15-01-2010,342.450012,352.799988,339,350.149994,765812
18-01-2010,350.399994,352.700012,345.5,348.399994,364032
19-01-2010,348.100006,351.25,340.700012,341.899994,119298
20-01-2010,346,347.75,341.549988,342.5,230703
21-01-2010,342.899994,347.700012,335.049988,337.25,168322
22-01-2010,337.25,337.25,323,330.299988,219478
25-01-2010,329.5,332.899994,325.399994,327.100006,99141
27-01-2010,326,328.25,310.799988,313.299988,185786
28-01-2010,319.950012,327,312,318.950012,222148
29-01-2010,315,322.899994,304,317.299988,424981
01-02-2010,317,328,316.299988,326.049988,154971
02-02-2010,328.899994,329.799988,312.100006,314.549988,175313
03-02-2010,318.899994,322.600006,317,320.600006,102987
04-02-2010,320.299988,320.299988,311.100006,313.149994,82401
05-02-2010,307.899994,313,304,309.450012,130475
06-02-2010,null,null,null,null,null
08-02-2010,310.25,317.149994,304.049988,315.700012,130656
09-02-2010,315.700012,322.100006,314,320.850006,131169
10-02-2010,320.850006,323,311.5,312.399994,178922
11-02-2010,318,318,311.25,311.950012,74693
15-02-2010,313.899994,317.75,313.100006,315.75,80456
16-02-2010,315.5,323.5,315.5,322.350006,207631
17-02-2010,324.5,325.850006,317.5,318.899994,142787
18-02-2010,321,324.649994,317,318,113793
19-02-2010,318.049988,318.799988,313,315.549988,121715
22-02-2010,318.600006,320,311,312.649994,79043
23-02-2010,312.649994,312.75,308.5,309.5,240160
24-02-2010,307.899994,309.549988,302.5,303.25,166354
25-02-2010,302.5,309.899994,302.5,304.149994,206552
26-02-2010,303.549988,319,303,315.299988,182857
02-03-2010,318.049988,320,314.299988,315.200012,82523
03-03-2010,318,322,315.850006,320.100006,167100
04-03-2010,321,321.5,315,318.600006,101483
05-03-2010,321,325.149994,319.149994,320.549988,145883
08-03-2010,323.100006,324.899994,318.600006,321,72285
09-03-2010,320,322,311.350006,314.25,148609
10-03-2010,315.25,320.799988,314.5,315.600006,150787
11-03-2010,315,320.200012,315,318.350006,199730
12-03-2010,317,321.600006,315.299988,316.200012,66109
15-03-2010,316,317.899994,312.649994,314.299988,63377
16-03-2010,315,318.5,315,317.600006,68187
17-03-2010,320.799988,334.649994,318.649994,332.049988,458628
18-03-2010,334.899994,336,327.350006,329.649994,215901
19-03-2010,330,335,328.399994,333.549988,303592
22-03-2010,332,338.399994,331.200012,333.5,293751
23-03-2010,339,343.899994,335,341.700012,472000
25-03-2010,342,350.600006,339,348.700012,449997
26-03-2010,350,354.5,342.549988,344.75,255302
29-03-2010,345.100006,348,340.649994,342.149994,208198
30-03-2010,343.649994,347.5,336.299988,338,63455
31-03-2010,339.399994,341.5,334.950012,337.100006,128821
01-04-2010,338.649994,342.200012,337.450012,338.899994,233456
05-04-2010,343,350.399994,340.549988,349.299988,147525
06-04-2010,352,352,337.100006,338.200012,264541
07-04-2010,341.399994,341.5,333.549988,336.200012,258376
08-04-2010,336.5,339.700012,330.75,334.200012,261456
09-04-2010,336.299988,339.899994,331.5,335.549988,144961
12-04-2010,336.049988,337.850006,329.200012,333.950012,695974
13-04-2010,336.450012,336.549988,331.100006,334.600006,122668
15-04-2010,337.399994,337.399994,328.350006,330.549988,90700
16-04-2010,331,332.899994,325,329.950012,174465
19-04-2010,328,334.899994,322.5,333.100006,137503
20-04-2010,334.149994,335.700012,328,329.049988,141618
21-04-2010,330.899994,336.850006,329.25,334.549988,170032
22-04-2010,336.549988,339.899994,328,331.600006,255699
23-04-2010,334.950012,334.950012,329.5,331.649994,203996
26-04-2010,331.649994,334.450012,329,329.950012,97633
27-04-2010,328,335.5,326.350006,334.549988,203982
28-04-2010,334.200012,338.5,331,336.299988,235045
29-04-2010,339,340.549988,331.5,332.950012,188773
30-04-2010,336.5,344.299988,335.950012,342.549988,324271
03-05-2010,345,346,336.600006,338.100006,258203
04-05-2010,339.899994,341,332.5,334.299988,261474
05-05-2010,330,339.649994,329,336.299988,354592
06-05-2010,336.899994,348.399994,335.200012,346.149994,544941
07-05-2010,343,353,340,341.799988,571427
10-05-2010,345.100006,345.100006,317.200012,319.850006,708832
11-05-2010,320.799988,324.5,312,313.950012,572601
12-05-2010,316,319.100006,313.600006,315.549988,207863
13-05-2010,317.950012,318.950012,314.100006,314.450012,130597
14-05-2010,314.200012,318.649994,311.25,313.25,160175
17-05-2010,312,315.5,307,314.450012,150011
18-05-2010,315.950012,317.5,310,311.25,157996
19-05-2010,309,314.899994,309,312.149994,337780
20-05-2010,314.5,320.399994,310,317.399994,598408
21-05-2010,316,324,312.100006,316.549988,591230
24-05-2010,321.75,321.75,312,313.25,258770
25-05-2010,311,315.799988,310.399994,313.399994,290339
26-05-2010,316,321,313.799988,319.5,205328
27-05-2010,319.799988,321,315.5,317.450012,104690
28-05-2010,320.049988,321.899994,318,320.100006,104726
31-05-2010,322.200012,325.75,317,318.950012,277107
01-06-2010,318.399994,325.200012,317.25,324.100006,267455
02-06-2010,324,327.899994,322.450012,324.350006,177406
03-06-2010,325.200012,327.350006,322,324.399994,184851
04-06-2010,323.899994,326.700012,323.899994,325.149994,65222
07-06-2010,320.450012,323.700012,318.200012,321.399994,120201
08-06-2010,323.5,327.299988,321.100006,324.25,488154
09-06-2010,326.5,327,322,324.350006,187721
10-06-2010,325,338,325,335.25,319153
11-06-2010,338,342.399994,334.200012,337.350006,476825
14-06-2010,340,341.899994,336,340.200012,136434
15-06-2010,340.200012,341,332.799988,337.850006,145291
16-06-2010,340,343.899994,332,333.899994,408597
17-06-2010,335.450012,336.5,329.5,334.75,168605
18-06-2010,336.399994,339,332.799988,337.350006,166061
21-06-2010,340,341,337.25,339.799988,125554
22-06-2010,339,339.899994,335.100006,336.450012,115762
23-06-2010,335.75,340.299988,334.950012,339.149994,133709
24-06-2010,340.100006,341.899994,336.5,340.450012,117133
25-06-2010,340.5,350.200012,340,346.799988,346544
28-06-2010,349.5,352,344.5,347.149994,124796
29-06-2010,346.899994,347.5,340,340.5,75507
30-06-2010,339,341.75,334.399994,337.75,185441
01-07-2010,336.899994,339.450012,334.299988,335.200012,120907
02-07-2010,336.5,338,335.549988,336.850006,82621
05-07-2010,338.200012,342.950012,335.149994,337.299988,127472
06-07-2010,339,340,338.100006,338.799988,97806
07-07-2010,338.5,338.899994,333.549988,334.899994,157686
08-07-2010,339.899994,340.5,336.350006,339,76406
09-07-2010,340.200012,340.200012,336.5,338.049988,51985
12-07-2010,339,339,335,335.799988,62152
13-07-2010,336.899994,337.700012,334.5,335.399994,70375
14-07-2010,338.5,340.5,328.25,329.700012,158497
15-07-2010,329.5,331.75,325.350006,327.549988,130640
16-07-2010,328,331.950012,326.299988,330.549988,86858
19-07-2010,331,332.5,328.549988,329.799988,53726
20-07-2010,333.5,333.5,326.100006,327,66483
21-07-2010,329.799988,329.799988,324.25,325.200012,86796
22-07-2010,325.5,330.799988,325.5,328.149994,143197
23-07-2010,329.950012,329.950012,325,325.649994,86690
26-07-2010,324.899994,329,324.899994,325.75,55126
27-07-2010,327.899994,328.899994,324.25,325.950012,52814
28-07-2010,325.450012,333,325,330.399994,424665
29-07-2010,332.049988,333.950012,326,327.549988,182869
30-07-2010,327.5,330.700012,324,326.600006,131025
02-08-2010,327,329,325.149994,325.799988,47186
03-08-2010,326,326.899994,323,324.950012,57811
04-08-2010,327,327,322.200012,323.600006,68830
05-08-2010,324.100006,324.100006,320.600006,321,101816
06-08-2010,323.5,323.5,320.100006,321.600006,78204
09-08-2010,324.799988,324.799988,318.700012,320.700012,198834
10-08-2010,321.5,321.5,317.049988,318.950012,90958
11-08-2010,320,320.399994,313.5,313.950012,271719
12-08-2010,314,317,311.100006,313.75,119522
13-08-2010,315.299988,318.75,313.75,315.450012,283979
16-08-2010,318.450012,318.450012,302.5,304,643871
17-08-2010,304.549988,309.899994,303.899994,305.149994,473014
18-08-2010,307,307.399994,300.100006,304.299988,191416
19-08-2010,305.100006,307.399994,303.649994,304.600006,187512
20-08-2010,304,312.700012,304,310.399994,490994
23-08-2010,310.399994,319.200012,310.399994,317.299988,698869
24-08-2010,319,320.799988,313.149994,317.25,649381
25-08-2010,318,319.799988,304.25,308.899994,784415
26-08-2010,309,311,305.399994,307.149994,409715
27-08-2010,306.899994,307.299988,302,302.700012,203838
30-08-2010,308.100006,308.100006,303.5,304.549988,156985
31-08-2010,301.100006,306.899994,301.100006,303.350006,342750
01-09-2010,305,306.399994,303,305.049988,105038
02-09-2010,306.5,307.850006,303.5,305.25,164032
03-09-2010,308,309.5,306.100006,307.25,327286
06-09-2010,309.149994,310.5,307.5,309.950012,148295
07-09-2010,311,315.399994,309.799988,312.299988,356501
08-09-2010,313.100006,313.100006,309.799988,311.700012,200472
09-09-2010,312.25,312.799988,304.5,306.450012,519489
13-09-2010,308,309,305.5,306.649994,88925
14-09-2010,307.799988,314.600006,306,310.450012,379123
15-09-2010,314.799988,314.799988,306.549988,307.549988,408637
16-09-2010,308,311.200012,304.899994,305.549988,193612
17-09-2010,307,310.899994,305.100006,309,270982
20-09-2010,307,315.950012,307,315.25,296473
21-09-2010,317.75,322.5,315.049988,320.75,535919
22-09-2010,320.75,324,317.299988,319.350006,274545
23-09-2010,320,321.200012,312.299988,314.100006,150893
24-09-2010,315,318.5,314,316.899994,161353
27-09-2010,321.399994,324.850006,319.600006,321.149994,238541
28-09-2010,321,322.850006,319.25,320.600006,104165
29-09-2010,322.950012,322.950012,315.5,316.950012,196946
30-09-2010,319,322.5,315.5,321.649994,173688
01-10-2010,324,328,323.049988,323.850006,223448
04-10-2010,325,329.450012,323.75,328.149994,146888
05-10-2010,329,332.899994,326.549988,329.200012,275685
06-10-2010,333,333.799988,326.399994,327.450012,143934
07-10-2010,328.200012,332.799988,326,331.25,328512
08-10-2010,333.5,340,333.049988,337,496366
11-10-2010,338.5,341.700012,334.25,339,239647
12-10-2010,340,341.399994,334.649994,339.5,139447
13-10-2010,340.049988,342.399994,338.100006,339.5,124230
14-10-2010,340.049988,342.700012,332.549988,333.649994,186564
15-10-2010,335,337.299988,330.25,331.950012,137072
18-10-2010,328.350006,334.450012,324.100006,326.850006,406545
19-10-2010,327,336.899994,326.5,331.799988,262682
20-10-2010,332.450012,336.049988,331,333.049988,144464
21-10-2010,335.950012,348.399994,335.299988,345,757336
22-10-2010,347.5,348,341.5,344.75,393985
25-10-2010,347.700012,356.200012,345.799988,352.799988,489093
26-10-2010,355,359.25,351.5,355.200012,299808
27-10-2010,357.299988,359.649994,347.25,350.399994,288649
28-10-2010,354,357.5,347,349.899994,216126
29-10-2010,350.5,355.5,341.100006,352.25,286794
01-11-2010,355,363.5,354.5,357.100006,186453
02-11-2010,358,359,349,350.75,195862
03-11-2010,353,354,345.049988,346.899994,205298
04-11-2010,351.899994,352,348.5,349.350006,268473
08-11-2010,351,354.700012,347.149994,349.049988,264464
09-11-2010,350,352,346.549988,349.799988,194258
10-11-2010,350.5,350.5,342,342.950012,199975
11-11-2010,346,346.799988,330.299988,331.899994,390078
12-11-2010,331,340.200012,328,329.899994,452750
15-11-2010,331.100006,345,326,343.600006,519873
16-11-2010,344.5,345,333.549988,338.950012,216537
18-11-2010,341,356.549988,338,353.799988,1080131
19-11-2010,355,357,337.600006,341.850006,434071
22-11-2010,345.600006,350,339,348.049988,533797
23-11-2010,346,347.5,332.549988,345.399994,335562
24-11-2010,346,347.850006,337.649994,340.049988,119330
25-11-2010,341.100006,342.450012,332.299988,334.700012,134359
26-11-2010,336,344.5,325.5,340.100006,334388
29-11-2010,342,345,336.5,338.600006,95353
30-11-2010,337,345.899994,335.049988,343.700012,165331
01-12-2010,344,372,343.200012,365.350006,868021
02-12-2010,368,370.600006,359,364.049988,601515
03-12-2010,365,375,363,370.450012,729515
06-12-2010,373.899994,380,368.5,369.799988,519442
07-12-2010,370,373.5,364,371.049988,192336
08-12-2010,370.5,373.5,367.200012,368.700012,331250
09-12-2010,369.950012,370,345.899994,350.549988,368616
10-12-2010,353,367,337.200012,347.799988,833975
13-12-2010,348.049988,359.899994,347.5,356.049988,283579
14-12-2010,357.899994,362.200012,356.350006,358.549988,145398
15-12-2010,357.299988,359.5,349.5,354.399994,502402
16-12-2010,356.799988,358.5,349.399994,356.549988,133570
20-12-2010,358.399994,367.5,357.5,365.649994,308317
21-12-2010,368,372,363.200012,365.700012,171317
22-12-2010,368,368.399994,357.5,362.299988,117333
23-12-2010,360.700012,364.799988,358.100006,359.950012,143713
24-12-2010,359.5,365.649994,355.25,363.799988,222897
27-12-2010,364,371,364,369.149994,269960
28-12-2010,371.799988,374.299988,366,370.350006,449290
29-12-2010,370,371,364,367.299988,81938
30-12-2010,368,370.5,363.600006,368.75,73384
31-12-2010,369.5,371.350006,368.799988,369.899994,65542
03-01-2011,370,377,368,372.5,246048
04-01-2011,373,380.799988,370.049988,378.600006,460580
05-01-2011,379.5,380.5,373.700012,374.950012,121466
06-01-2011,378,378.950012,361.700012,363.5,207873
07-01-2011,362.100006,369.950012,353.25,356.850006,109670
10-01-2011,352.5,357,345.5,347.799988,123645
11-01-2011,352,353.200012,344.350006,348.649994,110503
12-01-2011,349.5,352.25,338.399994,345.649994,231203
13-01-2011,347.100006,349.899994,340,344.049988,111114
14-01-2011,346,354.600006,338.100006,339.549988,168793
17-01-2011,342,347.399994,338,345.899994,155016
18-01-2011,349.799988,357,348,355.149994,112264
19-01-2011,355.549988,359.350006,349.200012,351.5,89043
20-01-2011,348,352.700012,344.049988,350.600006,175097
21-01-2011,350.049988,354.649994,346,353.5,106249
24-01-2011,353.5,355.5,347.5,348.25,71492
25-01-2011,348,351.899994,342.100006,344.450012,62871
27-01-2011,348,348.549988,333.350006,334.5,210956
28-01-2011,341.100006,341.899994,325,334.600006,423939
31-01-2011,332.899994,336.5,327.149994,332.25,158466
01-02-2011,332,334,327,328.25,121151
02-02-2011,330,333.200012,322,324.75,90212
03-02-2011,324,332.899994,324,329.399994,146790
04-02-2011,330.549988,330.549988,322,324.200012,193489
07-02-2011,316.899994,320,308.5,314.649994,460877
08-02-2011,316.149994,322.5,314.649994,317.25,152541
09-02-2011,316.899994,318.049988,310,311.75,381624
10-02-2011,310.899994,312,296.450012,310.100006,220278
11-02-2011,309.899994,314.5,307,312.299988,91442
14-02-2011,314.899994,318.649994,311.299988,312.799988,265967
15-02-2011,314,317.899994,307.799988,309.600006,131689
16-02-2011,311,314,305,306.350006,167081
17-02-2011,307.549988,308,302.5,305.549988,157151
18-02-2011,307,311.899994,305.649994,307.299988,345634
21-02-2011,308,309,304.5,306.700012,214506
22-02-2011,305,306,301.799988,305.649994,395309
23-02-2011,304.649994,308,302.25,303,220748
24-02-2011,302.200012,306,300.100006,302.100006,452762
25-02-2011,301.950012,306.549988,300,301.549988,521161
28-02-2011,302.200012,304.899994,298.5,299.700012,97495
01-03-2011,300,307.700012,300,306.799988,145322
03-03-2011,306,309.850006,304.100006,306.100006,416189
04-03-2011,310,310.549988,303.100006,304.149994,910685
07-03-2011,304.549988,306.649994,301.899994,305.299988,159416
08-03-2011,309,309.899994,306.200012,307.5,227931
09-03-2011,308.899994,309,301,302.149994,275036
10-03-2011,303.549988,303.549988,298.200012,299.850006,135061
11-03-2011,299.75,300.950012,289.5,295.100006,322982
14-03-2011,294,301.799988,291.299988,300.049988,221712
15-03-2011,296.100006,300.700012,292,297.600006,180259
16-03-2011,299.25,303.399994,295.200012,296.049988,123307
17-03-2011,295.950012,300,294.899994,298.950012,188871
18-03-2011,300.299988,301.850006,290.600006,293.799988,170237
21-03-2011,294.350006,295.5,286.100006,287.600006,221802
22-03-2011,289.75,293.950012,288.799988,292.100006,254791
23-03-2011,293,306,292.75,304.149994,276946
24-03-2011,306,306.25,303.549988,305.649994,78911
25-03-2011,306.149994,309,304.600006,307.700012,146364
28-03-2011,310,312.450012,303,307,260408
29-03-2011,308.75,313.25,306.299988,311.549988,225096
30-03-2011,312.100006,332,312.100006,327.649994,242086
31-03-2011,326.049988,328.149994,318.549988,321.049988,247716
01-04-2011,323,326,318,320.799988,122038
04-04-2011,323.799988,323.799988,315.299988,315.950012,122365
05-04-2011,316.600006,322.5,316.600006,320.899994,131787
06-04-2011,322.5,325.5,318.700012,320.100006,95578
07-04-2011,320.100006,322.450012,319,320.850006,52648
08-04-2011,321.5,322.799988,317.25,318.100006,260322
11-04-2011,315,322.149994,315,320.100006,120667
13-04-2011,319.950012,325,317.350006,324.200012,103872
15-04-2011,324,324.450012,319.600006,321.700012,81230
18-04-2011,321.700012,321.700012,313.799988,316.25,64131
19-04-2011,316.899994,320.850006,313.899994,317.700012,59318
20-04-2011,318.549988,323.799988,316.25,322,61945
21-04-2011,322,323.600006,317.899994,321.200012,208724
25-04-2011,321.549988,323.600006,317,320,92685
26-04-2011,320,321.5,312.5,317.549988,69664
27-04-2011,318.049988,319.75,316,318.25,32162
28-04-2011,318,319.950012,305,309.450012,143019
29-04-2011,310.899994,312.299988,305.5,308.850006,185983
02-05-2011,311.299988,315.899994,309.649994,314.899994,121845
03-05-2011,315,315,308.649994,310.299988,52163
04-05-2011,310,313,305.600006,309.350006,79517
05-05-2011,306.350006,309.350006,300.399994,303.399994,112568
06-05-2011,299.5,310.799988,295.149994,305.049988,842001
09-05-2011,305.049988,307.600006,302.200012,302.899994,60266
10-05-2011,303.200012,306.700012,302.100006,305.299988,53040
11-05-2011,306.049988,307,303,304.350006,32227
12-05-2011,303,305.75,302.5,303.649994,33451
13-05-2011,304.450012,312.049988,300.149994,307,154645
16-05-2011,309.5,310,302.649994,304.200012,126791
17-05-2011,306.5,308.850006,303.299988,305.799988,86709
18-05-2011,306.75,308,303.700012,305.25,86344
19-05-2011,306,307.600006,304.100006,306.100006,32170
20-05-2011,306.149994,318,305.149994,315.950012,138377
23-05-2011,316.899994,316.899994,305.450012,309.549988,88555
24-05-2011,310.899994,315.700012,309.200012,314.549988,254085
25-05-2011,314.5,315.649994,310.5,311.450012,53096
26-05-2011,312.399994,321.799988,308.450012,318.850006,133775
27-05-2011,319.899994,324,317.149994,318.25,77792
30-05-2011,318.25,330.450012,318.25,329.549988,282182
31-05-2011,332.5,334,324.25,326.100006,229852
01-06-2011,326.100006,328.399994,325.049988,327.350006,68903
02-06-2011,324.799988,333.649994,323,326.100006,169439
03-06-2011,326.700012,329,323.100006,324.299988,73129
06-06-2011,325.200012,332.5,324.5,331.600006,245978
07-06-2011,332,338.950012,331.299988,337.850006,662733
08-06-2011,336,337.350006,330,334.850006,68308
09-06-2011,336.950012,337.700012,332.5,335.450012,47301
10-06-2011,336.950012,337.5,331.049988,332.100006,52914
13-06-2011,332,341.5,330.100006,338.899994,366642
14-06-2011,339,341,334.25,335.200012,70922
15-06-2011,334.950012,336.700012,332.149994,333,93355
16-06-2011,333,335,327.25,329.649994,55248
17-06-2011,333.950012,333.950012,324.100006,328.350006,57314
20-06-2011,327.549988,328.350006,310.049988,317.399994,148903
21-06-2011,318,319.399994,313,315.850006,76624
22-06-2011,319,324,315.5,322.149994,76226
23-06-2011,321.950012,321.950012,313.25,315.799988,36566
24-06-2011,318.600006,329.5,316.399994,326.350006,108980
27-06-2011,326,334.25,324.299988,330.549988,70248
28-06-2011,331,336.299988,328.350006,331.049988,56501
29-06-2011,331.700012,334.649994,329.5,331.899994,77875
30-06-2011,332.200012,335.450012,324.200012,330.350006,190062
01-07-2011,330,331,325.100006,326.25,32238
04-07-2011,324.850006,332.450012,324.850006,329.299988,207298
05-07-2011,328.399994,333,326.5,327.850006,38066
06-07-2011,325.549988,330.5,325.549988,327.549988,37167
07-07-2011,329.5,335,327.5,334.600006,77157
08-07-2011,335.200012,337.950012,331.100006,332.5,68807
11-07-2011,332,334.850006,327.350006,328.350006,49718
12-07-2011,327.5,327.850006,320.100006,323.049988,50089
13-07-2011,324.600006,325.299988,319.049988,323.25,69596
14-07-2011,322.100006,330.450012,321.600006,329.200012,72825
15-07-2011,328.5,329.5,322.799988,324,46038
18-07-2011,324.049988,324.049988,315.149994,317.850006,147238
19-07-2011,319.5,320.399994,317.100006,319,71883
20-07-2011,320.399994,321.25,315.5,317.100006,67359
21-07-2011,318,318,312.700012,315.700012,41119
22-07-2011,319.5,322.5,316.049988,321.299988,62107
25-07-2011,323.100006,324,315.450012,317.299988,57770
26-07-2011,318.950012,319.100006,310.299988,311.649994,122644
27-07-2011,311.5,314.899994,307.549988,311.299988,125154
28-07-2011,309,312.75,307,307.899994,70704
29-07-2011,309,310.25,305.100006,307.850006,298787
01-08-2011,312,313,305.549988,306.549988,53996
02-08-2011,308.299988,315,305.5,313.399994,146089
03-08-2011,310.549988,315,310.549988,312.600006,66988
04-08-2011,314,314.899994,305.149994,306.149994,69257
05-08-2011,305,311.5,296,308.399994,164567
08-08-2011,304,308.549988,298,303.5,92780
09-08-2011,298.549988,298.549988,290.799988,293.149994,169186
10-08-2011,297,300.100006,293.25,298.299988,154951
11-08-2011,297.549988,302.950012,292,293.799988,95801
12-08-2011,295,298,292.350006,293.25,54206
16-08-2011,296,296,280.5,284.950012,99741
17-08-2011,286.399994,291.049988,281.100006,289.600006,79345
18-08-2011,292.700012,292.700012,280,284,73796
19-08-2011,280,286.25,275.049988,284.75,126600
22-08-2011,284.200012,291.950012,279.450012,290.049988,97115
23-08-2011,293.75,293.75,281.100006,282.549988,145386
24-08-2011,283.899994,287.75,280.100006,280.700012,175798
25-08-2011,281.5,284.700012,278.200012,280.549988,89513
26-08-2011,281,283.700012,274.100006,276.899994,91503
29-08-2011,280,282.5,274.75,279.299988,123325
30-08-2011,279.899994,282.899994,277.899994,280,96077
02-09-2011,285,288.75,277.799988,280.100006,111272
05-09-2011,280.399994,284.600006,274.100006,275.149994,141181
06-09-2011,276.049988,277,273.600006,275.899994,102498
07-09-2011,277.899994,283.850006,276,282.75,130017
08-09-2011,285.75,292.649994,283,291.049988,270029
09-09-2011,293.700012,294,285.100006,286.600006,137512
12-09-2011,288,292,280.149994,290.649994,128523
13-09-2011,293,299.100006,286.049988,287.149994,189585
14-09-2011,289,290.299988,281.350006,282.899994,137999
15-09-2011,285,285,281.450012,283.799988,100521
16-09-2011,285.950012,287.75,281.649994,282.899994,67232
19-09-2011,283,283,275.600006,277.850006,167751
20-09-2011,279.350006,282.799988,277.149994,282.350006,86433
21-09-2011,282.649994,285.850006,281.75,283.5,102295
22-09-2011,281,284.450012,276.549988,278.049988,139759
23-09-2011,279.950012,289.799988,277.100006,283.850006,137667
26-09-2011,286,288.350006,281,286.600006,160302
27-09-2011,288,289.649994,285.049988,285.799988,74932
28-09-2011,288,288.700012,283.200012,287.350006,81766
29-09-2011,286.350006,289.899994,284.299988,288.850006,83789
30-09-2011,288,288.850006,278,282.700012,68262
03-10-2011,280.75,287.200012,276.100006,284.399994,116987
04-10-2011,285,286.899994,279.299988,280.299988,58809
05-10-2011,284,284,278.299988,280.75,73977
07-10-2011,286.450012,289.75,284.600006,285.200012,101051
10-10-2011,286,288.5,281.600006,282.850006,107131
11-10-2011,285,286.600006,279.649994,280.75,101464
12-10-2011,283,286.850006,282.600006,286.149994,245882
13-10-2011,285.75,288.899994,285.549988,287.200012,84130
14-10-2011,289,291,283.5,287.549988,139022
17-10-2011,291,291,284.149994,290.049988,231362
18-10-2011,287.899994,288.549988,285.200012,285.899994,60664
19-10-2011,286.5,290.799988,286,289.149994,65415
20-10-2011,288,289.899994,285.600006,288.899994,45344
21-10-2011,288.899994,289.850006,286,286.850006,32541
24-10-2011,289,290.700012,287.850006,289.149994,38886
25-10-2011,289.700012,293.799988,287.350006,290.5,55445
28-10-2011,296,299.950012,293.5,298.049988,86613
31-10-2011,297,298.049988,292.399994,294.549988,55332
01-11-2011,293.200012,295.700012,287.5,288.649994,93016
02-11-2011,288,290,285.049988,288.899994,44621
03-11-2011,289,292.350006,288,290.950012,56139
04-11-2011,294,294.450012,291.5,293.700012,67078
08-11-2011,293.700012,294,289.299988,290.850006,31801
09-11-2011,290.850006,291.25,287.100006,287.649994,34189
11-11-2011,285.200012,288.350006,284,286.75,38191
14-11-2011,290,290.799988,285.75,288.149994,96130
15-11-2011,295,308.700012,295,306.899994,757659
16-11-2011,307.5,313.049988,306,310.049988,298679
17-11-2011,310.799988,320.600006,310,311.350006,395153
18-11-2011,309.850006,318,309.850006,313.75,376253
21-11-2011,317.700012,317.700012,307,309.549988,208051
22-11-2011,309,317.899994,309,316.049988,208819
23-11-2011,314,319,312.100006,313.799988,246605
24-11-2011,312.600006,318.700012,308.25,315.049988,133910
25-11-2011,315,323,313.350006,315.950012,271818
28-11-2011,318.700012,324.600006,316.899994,323.149994,371399
29-11-2011,325.549988,329.5,325,326.850006,201730
30-11-2011,326.549988,329,324.049988,327.950012,111818
01-12-2011,331,334,326,329.950012,157024
02-12-2011,328,332.5,326,330.950012,133334
05-12-2011,329.049988,332,328.299988,329.25,66735
07-12-2011,329.200012,331,323,324.850006,73617
08-12-2011,324.850006,329.5,321.350006,327.700012,84798
09-12-2011,324,328.899994,324,325.649994,108729
12-12-2011,326,326.25,320.600006,323.799988,89737
13-12-2011,323.399994,329.850006,321.5,328.899994,95335
14-12-2011,328,332.950012,324,325.700012,208204
15-12-2011,322.5,331,321.600006,329.450012,344523
16-12-2011,329,340,328,331.549988,513086
19-12-2011,334,335.850006,328.5,332.549988,131721
20-12-2011,332.75,334.799988,326.100006,328.5,79377
21-12-2011,333,335.899994,325.399994,332.850006,300279
22-12-2011,332.799988,337,329.700012,332.950012,189195
23-12-2011,334,334.899994,328.100006,330.600006,67847
26-12-2011,330,331.899994,326.600006,328.5,86152
27-12-2011,328.25,328.25,319,319.700012,156197
28-12-2011,318.899994,324,315,322.5,112287
29-12-2011,320,324.75,320,321.25,109213
30-12-2011,322,325.399994,318.100006,319.549988,45503
02-01-2012,320.25,324,315.100006,320.549988,50534
03-01-2012,321.5,328.25,321.5,327.100006,129649
04-01-2012,327.899994,331.75,325.399994,329.850006,139999
05-01-2012,332,338.299988,331.350006,334.950012,140919
06-01-2012,336.75,338.799988,332.350006,337.700012,72288
07-01-2012,null,null,null,null,null
09-01-2012,334.5,345.450012,332.600006,344.200012,460657
10-01-2012,344.200012,349.200012,343.350006,345.299988,165931
11-01-2012,348.75,348.75,339.100006,340,190042
12-01-2012,338.200012,344.850006,338,339.299988,158281
13-01-2012,340,342,335.100006,337.700012,71793
16-01-2012,337.5,337.5,331.649994,332.799988,35320
17-01-2012,331,340.299988,331,337.950012,195039
18-01-2012,338,342.649994,331,332.549988,144386
19-01-2012,336.649994,336.649994,328.200012,331.799988,145954
20-01-2012,332.5,339.5,331.649994,335.350006,305815
23-01-2012,338.200012,343.5,338,340.549988,128432
24-01-2012,343.399994,345.899994,339.899994,344.399994,125244
25-01-2012,345,345.299988,340.549988,341.549988,84604
27-01-2012,343,348.100006,341.200012,344.75,217167
30-01-2012,344,347.75,339.200012,342.700012,84156
31-01-2012,344.350006,351.899994,340.049988,349.149994,70024
01-02-2012,351,353.950012,347,348.5,186656
02-02-2012,350.100006,350.100006,338,339.700012,70501
03-02-2012,342,347.399994,340.75,344.850006,47181
06-02-2012,346,355,346,352.399994,205609
07-02-2012,357,359,351.100006,353.649994,236571
08-02-2012,353.5,356,348.049988,351.450012,41097
09-02-2012,352,356.25,351,351.75,35797
10-02-2012,353.100006,353.700012,346.200012,349,42029
13-02-2012,353,353.600006,340,342.450012,185655
14-02-2012,337.299988,337.299988,320,320.950012,504803
15-02-2012,324.850006,326.850006,317.549988,318.549988,286109
16-02-2012,320.5,328.350006,317,325.450012,258919
17-02-2012,328.899994,328.899994,319.350006,321.549988,169956
21-02-2012,322.100006,325.850006,320.899994,322.100006,84928
22-02-2012,321,324.299988,317,318.5,96115
23-02-2012,317,323,313.350006,316.100006,145930
24-02-2012,318,319.350006,313.100006,313.899994,80340
27-02-2012,317.950012,319.899994,311,313.75,148180
